run_id,site,completion_segment,field_count,fraction
86262baf-303c-4ded-be89-123439cac4dd,anvil,measured_correctly,55,0.3741496598639456
86262baf-303c-4ded-be89-123439cac4dd,anvil,recovered_documentation,36,0.24489795918367346
86262baf-303c-4ded-be89-123439cac4dd,anvil,recovered_pilot,13,0.08843537414965986
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,correct_abstention,4,0.058823529411764705
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,measured_correctly,26,0.38235294117647056
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,recovered_documentation,17,0.25
8750ca6a-e8c8-408d-901c-c564a532ea4c,notre-dame-crc,recovered_pilot,7,0.10294117647058823
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,correct_abstention,31,0.2108843537414966
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,error_or_unresolved,15,0.10204081632653061
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,measured_correctly,55,0.3741496598639456
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,recovered_documentation,33,0.22448979591836735
8c93d726-90d8-4533-8a59-e5db88a25170,anvil,recovered_pilot,13,0.08843537414965986
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,correct_abstention,4,0.058823529411764705
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,error_or_unresolved,18,0.2647058823529412
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,measured_correctly,26,0.38235294117647056
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,recovered_documentation,13,0.19117647058823528
904fd5e3-ee7b-49dd-a061-f7e1ab24d44f,notre-dame-crc,recovered_pilot,7,0.10294117647058823
931518a8-4792-4889-91e9-24a00103385e,anvil,correct_abstention,31,0.2108843537414966
931518a8-4792-4889-91e9-24a00103385e,anvil,error_or_unresolved,15,0.10204081632653061
931518a8-4792-4889-91e9-24a00103385e,anvil,measured_correctly,55,0.3741496598639456
931518a8-4792-4889-91e9-24a00103385e,anvil,recovered_documentation,33,0.22448979591836735
931518a8-4792-4889-91e9-24a00103385e,anvil,recovered_pilot,13,0.08843537414965986
946c63db-97fb-47c3-a4ac-f79ad7b6d30b,stampede3,correct_abstention,30,0.18867924528301888
946c63db-97fb-47c3-a4ac-f79ad7b6d30b,stampede3,error_or_unresolved,13,0.08176100628930817
946c63db-97fb-47c3-a4ac-f79ad7b6d30b,stampede3,measured_correctly,47,0.29559748427672955
946c63db-97fb-47c3-a4ac-f79ad7b6d30b,stampede3,recovered_documentation,58,0.36477987421383645
946c63db-97fb-47c3-a4ac-f79ad7b6d30b,stampede3,recovered_pilot,11,0.06918238993710692
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,correct_abstention,29,0.18238993710691823
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,error_or_unresolved,11,0.06918238993710692
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,measured_correctly,47,0.29559748427672955
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,recovered_documentation,64,0.4025157232704403
9aff9536-cb0c-4ea9-a0e6-9cc68c2fb7d1,stampede3,recovered_pilot,8,0.050314465408805034
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,correct_abstention,4,0.058823529411764705
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,error_or_unresolved,12,0.17647058823529413
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,measured_correctly,26,0.38235294117647056
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,recovered_documentation,19,0.27941176470588236
9c3ae989-e938-4ac4-8947-d54b0ce55a6f,notre-dame-crc,recovered_pilot,7,0.10294117647058823
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,correct_abstention,4,0.058823529411764705
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,error_or_unresolved,17,0.25
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,measured_correctly,26,0.38235294117647056
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,recovered_documentation,14,0.20588235294117646
9c66c455-dde1-44d7-8a11-3d66acd7c11f,notre-dame-crc,recovered_pilot,7,0.10294117647058823
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,correct_abstention,28,0.1761006289308176
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,error_or_unresolved,18,0.11320754716981132
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,measured_correctly,47,0.29559748427672955
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,recovered_documentation,64,0.4025157232704403
9d7a59da-7674-4340-bc8b-0a98a0006129,stampede3,recovered_pilot,2,0.012578616352201259
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,correct_abstention,4,0.058823529411764705
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,error_or_unresolved,12,0.17647058823529413
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,measured_correctly,26,0.38235294117647056
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,recovered_documentation,19,0.27941176470588236
9e38a76c-5912-4ea5-90db-cbf5b0a69ac3,notre-dame-crc,recovered_pilot,7,0.10294117647058823
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,correct_abstention,4,0.058823529411764705
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,measured_correctly,26,0.38235294117647056
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,recovered_documentation,17,0.25
9e6a732b-ff70-4ee7-ba2b-44cda33f0784,notre-dame-crc,recovered_pilot,7,0.10294117647058823
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,correct_abstention,4,0.058823529411764705
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,error_or_unresolved,18,0.2647058823529412
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,measured_correctly,26,0.38235294117647056
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,recovered_documentation,13,0.19117647058823528
a294f296-f81f-4a92-a89c-06fb4bc9c68e,notre-dame-crc,recovered_pilot,7,0.10294117647058823
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,correct_abstention,30,0.20408163265306123
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,error_or_unresolved,27,0.1836734693877551
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,measured_correctly,55,0.3741496598639456
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,recovered_documentation,26,0.17687074829931973
a39ca778-8086-4fed-a9fe-1e4d5605aed0,anvil,recovered_pilot,9,0.061224489795918366
a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,correct_abstention,31,0.2108843537414966
a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,error_or_unresolved,16,0.10884353741496598
a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,measured_correctly,55,0.3741496598639456
a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,recovered_documentation,32,0.21768707482993196
a559715c-2848-49c7-a22d-e7a97b6f2c27,anvil,recovered_pilot,13,0.08843537414965986
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,correct_abstention,29,0.18238993710691823
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,error_or_unresolved,18,0.11320754716981132
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,measured_correctly,47,0.29559748427672955
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,recovered_documentation,59,0.3710691823899371
a7edf7fb-a8b5-46ad-ba6f-f5b9d58ac3cb,stampede3,recovered_pilot,6,0.03773584905660377
a807bd27-dcab-4b03-895a-86727654a945,anvil,correct_abstention,31,0.2108843537414966
a807bd27-dcab-4b03-895a-86727654a945,anvil,error_or_unresolved,14,0.09523809523809523
a807bd27-dcab-4b03-895a-86727654a945,anvil,measured_correctly,55,0.3741496598639456
a807bd27-dcab-4b03-895a-86727654a945,anvil,recovered_documentation,34,0.23129251700680273
a807bd27-dcab-4b03-895a-86727654a945,anvil,recovered_pilot,13,0.08843537414965986
aa147858-2b1e-4819-9bf9-98d66317e639,anvil,correct_abstention,31,0.2108843537414966
aa147858-2b1e-4819-9bf9-98d66317e639,anvil,error_or_unresolved,15,0.10204081632653061
aa147858-2b1e-4819-9bf9-98d66317e639,anvil,measured_correctly,55,0.3741496598639456
aa147858-2b1e-4819-9bf9-98d66317e639,anvil,recovered_documentation,34,0.23129251700680273
aa147858-2b1e-4819-9bf9-98d66317e639,anvil,recovered_pilot,12,0.08163265306122448
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,correct_abstention,29,0.18238993710691823
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,error_or_unresolved,13,0.08176100628930817
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,measured_correctly,47,0.29559748427672955
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,recovered_documentation,67,0.42138364779874216
b0a02ffb-54cc-4aca-9cef-43685a48e21a,stampede3,recovered_pilot,3,0.018867924528301886
b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,correct_abstention,31,0.2108843537414966
b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,error_or_unresolved,11,0.07482993197278912
b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,measured_correctly,55,0.3741496598639456
b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,recovered_documentation,37,0.25170068027210885
b39cb110-7fef-4955-bd45-eb553c73ebdd,anvil,recovered_pilot,13,0.08843537414965986
b4ad3fbc-b5ff-4e8f-922e-6c8580c56439,stampede3,correct_abstention,29,0.18238993710691823
b4ad3fbc-b5ff-4e8f-922e-6c8580c56439,stampede3,error_or_unresolved,11,0.06918238993710692
b4ad3fbc-b5ff-4e8f-922e-6c8580c56439,stampede3,measured_correctly,47,0.29559748427672955
b4ad3fbc-b5ff-4e8f-922e-6c8580c56439,stampede3,recovered_documentation,70,0.44025157232704404
b4ad3fbc-b5ff-4e8f-922e-6c8580c56439,stampede3,recovered_pilot,2,0.012578616352201259
b4d30e1f-f973-4b74-94b6-fbe6a9bd79b0,anvil,correct_abstention,31,0.2108843537414966
b4d30e1f-f973-4b74-94b6-fbe6a9bd79b0,anvil,error_or_unresolved,22,0.14965986394557823
b4d30e1f-f973-4b74-94b6-fbe6a9bd79b0,anvil,measured_correctly,55,0.3741496598639456
b4d30e1f-f973-4b74-94b6-fbe6a9bd79b0,anvil,recovered_documentation,26,0.17687074829931973
b4d30e1f-f973-4b74-94b6-fbe6a9bd79b0,anvil,recovered_pilot,13,0.08843537414965986
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,correct_abstention,4,0.058823529411764705
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,measured_correctly,26,0.38235294117647056
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,recovered_documentation,17,0.25
b6f1b0a2-94a0-472c-bcac-aace7fd6d681,notre-dame-crc,recovered_pilot,7,0.10294117647058823
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,correct_abstention,31,0.2108843537414966
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,error_or_unresolved,15,0.10204081632653061
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,measured_correctly,55,0.3741496598639456
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,recovered_documentation,34,0.23129251700680273
b7e4d0b7-8020-4951-8e28-215e19d1a9d4,anvil,recovered_pilot,12,0.08163265306122448
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,correct_abstention,29,0.18238993710691823
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,error_or_unresolved,12,0.07547169811320754
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,measured_correctly,47,0.29559748427672955
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,recovered_documentation,69,0.4339622641509434
b87802e3-cc2c-44f1-8f36-d2db23149943,stampede3,recovered_pilot,2,0.012578616352201259
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,correct_abstention,31,0.2108843537414966
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,error_or_unresolved,15,0.10204081632653061
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,measured_correctly,55,0.3741496598639456
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,recovered_documentation,35,0.23809523809523808
b9411d6d-ade5-45f1-851b-292e250b9105,anvil,recovered_pilot,11,0.07482993197278912
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,correct_abstention,4,0.058823529411764705
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,error_or_unresolved,18,0.2647058823529412
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,measured_correctly,26,0.38235294117647056
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,recovered_documentation,13,0.19117647058823528
ba3a7b7f-7fde-455d-a9cd-fbdf4081fe8e,notre-dame-crc,recovered_pilot,7,0.10294117647058823
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,correct_abstention,29,0.18238993710691823
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,error_or_unresolved,18,0.11320754716981132
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,measured_correctly,47,0.29559748427672955
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,recovered_documentation,57,0.3584905660377358
bea6810f-8aba-439b-a089-1d20b0d7fce9,stampede3,recovered_pilot,8,0.050314465408805034
c4071a40-b575-4a7b-9336-5029af58d6ef,stampede3,correct_abstention,29,0.18238993710691823
c4071a40-b575-4a7b-9336-5029af58d6ef,stampede3,error_or_unresolved,13,0.08176100628930817
c4071a40-b575-4a7b-9336-5029af58d6ef,stampede3,measured_correctly,47,0.29559748427672955
c4071a40-b575-4a7b-9336-5029af58d6ef,stampede3,recovered_documentation,59,0.3710691823899371
c4071a40-b575-4a7b-9336-5029af58d6ef,stampede3,recovered_pilot,11,0.06918238993710692
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,correct_abstention,4,0.058823529411764705
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,error_or_unresolved,16,0.23529411764705882
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,measured_correctly,26,0.38235294117647056
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,recovered_documentation,15,0.22058823529411764
c43946b0-b531-4da8-81b3-15a9a609ab26,notre-dame-crc,recovered_pilot,7,0.10294117647058823
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,correct_abstention,29,0.18238993710691823
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,error_or_unresolved,19,0.11949685534591195
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,measured_correctly,47,0.29559748427672955
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,recovered_documentation,61,0.3836477987421384
c663083b-9f6d-4cdb-9993-a364cf10be9e,stampede3,recovered_pilot,3,0.018867924528301886
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,correct_abstention,4,0.058823529411764705
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,error_or_unresolved,13,0.19117647058823528
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,measured_correctly,26,0.38235294117647056
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,recovered_documentation,18,0.2647058823529412
c6a22c56-3011-4576-aa00-fa3d09f31bae,notre-dame-crc,recovered_pilot,7,0.10294117647058823
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,correct_abstention,31,0.2108843537414966
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,error_or_unresolved,15,0.10204081632653061
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,measured_correctly,55,0.3741496598639456
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,recovered_documentation,33,0.22448979591836735
c76c456d-967b-4ae3-b7bd-6538af13c1ad,anvil,recovered_pilot,13,0.08843537414965986
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,correct_abstention,31,0.2108843537414966
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,error_or_unresolved,15,0.10204081632653061
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,measured_correctly,55,0.3741496598639456
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,recovered_documentation,33,0.22448979591836735
cd73a475-4816-4122-9754-80bbfb03c6e1,anvil,recovered_pilot,13,0.08843537414965986
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,correct_abstention,4,0.058823529411764705
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,measured_correctly,26,0.38235294117647056
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,recovered_documentation,17,0.25
cdb91225-209a-4e35-83ac-0096505442e5,notre-dame-crc,recovered_pilot,7,0.10294117647058823
d3728ae6-ab35-4e9c-8687-71a499335436,stampede3,correct_abstention,29,0.18238993710691823
d3728ae6-ab35-4e9c-8687-71a499335436,stampede3,error_or_unresolved,15,0.09433962264150944
d3728ae6-ab35-4e9c-8687-71a499335436,stampede3,measured_correctly,47,0.29559748427672955
d3728ae6-ab35-4e9c-8687-71a499335436,stampede3,recovered_documentation,57,0.3584905660377358
d3728ae6-ab35-4e9c-8687-71a499335436,stampede3,recovered_pilot,11,0.06918238993710692
d5555114-7aa5-4595-8072-a1c451cdaf3a,stampede3,correct_abstention,29,0.18238993710691823
d5555114-7aa5-4595-8072-a1c451cdaf3a,stampede3,error_or_unresolved,12,0.07547169811320754
d5555114-7aa5-4595-8072-a1c451cdaf3a,stampede3,measured_correctly,47,0.29559748427672955
d5555114-7aa5-4595-8072-a1c451cdaf3a,stampede3,recovered_documentation,63,0.39622641509433965
d5555114-7aa5-4595-8072-a1c451cdaf3a,stampede3,recovered_pilot,8,0.050314465408805034
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,correct_abstention,4,0.058823529411764705
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,measured_correctly,26,0.38235294117647056
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,recovered_documentation,17,0.25
d937aaf5-a66f-48dc-bdf8-6836f4faa389,notre-dame-crc,recovered_pilot,7,0.10294117647058823
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,correct_abstention,26,0.16352201257861634
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,error_or_unresolved,20,0.12578616352201258
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,measured_correctly,47,0.29559748427672955
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,recovered_documentation,64,0.4025157232704403
dca8178c-8764-4026-b55b-f7cb1f99a1fd,stampede3,recovered_pilot,2,0.012578616352201259
de934780-afee-457d-a25c-6e408946bb93,anvil,correct_abstention,31,0.2108843537414966
de934780-afee-457d-a25c-6e408946bb93,anvil,error_or_unresolved,13,0.08843537414965986
de934780-afee-457d-a25c-6e408946bb93,anvil,measured_correctly,55,0.3741496598639456
de934780-afee-457d-a25c-6e408946bb93,anvil,recovered_documentation,35,0.23809523809523808
de934780-afee-457d-a25c-6e408946bb93,anvil,recovered_pilot,13,0.08843537414965986
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,correct_abstention,4,0.058823529411764705
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,measured_correctly,26,0.38235294117647056
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,recovered_documentation,17,0.25
dea10f4a-5572-4e2f-9a04-a8c7472f72f6,notre-dame-crc,recovered_pilot,7,0.10294117647058823
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,correct_abstention,31,0.2108843537414966
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,error_or_unresolved,15,0.10204081632653061
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,measured_correctly,55,0.3741496598639456
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,recovered_documentation,34,0.23129251700680273
e1990da1-1a3d-4cbc-bd79-67beaeadd7ff,anvil,recovered_pilot,12,0.08163265306122448
e20c16c9-c33a-41e3-bfe9-efa4f1180456,anvil,correct_abstention,31,0.2108843537414966
e20c16c9-c33a-41e3-bfe9-efa4f1180456,anvil,error_or_unresolved,14,0.09523809523809523
e20c16c9-c33a-41e3-bfe9-efa4f1180456,anvil,measured_correctly,55,0.3741496598639456
e20c16c9-c33a-41e3-bfe9-efa4f1180456,anvil,recovered_documentation,35,0.23809523809523808
e20c16c9-c33a-41e3-bfe9-efa4f1180456,anvil,recovered_pilot,12,0.08163265306122448
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,correct_abstention,4,0.058823529411764705
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,measured_correctly,26,0.38235294117647056
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,recovered_documentation,17,0.25
e298a5aa-9552-4a82-9d3c-d0d6c91369a2,notre-dame-crc,recovered_pilot,7,0.10294117647058823
e5b22483-c181-4a94-8f39-c50466fccc83,stampede3,correct_abstention,29,0.18238993710691823
e5b22483-c181-4a94-8f39-c50466fccc83,stampede3,error_or_unresolved,15,0.09433962264150944
e5b22483-c181-4a94-8f39-c50466fccc83,stampede3,measured_correctly,47,0.29559748427672955
e5b22483-c181-4a94-8f39-c50466fccc83,stampede3,recovered_documentation,57,0.3584905660377358
e5b22483-c181-4a94-8f39-c50466fccc83,stampede3,recovered_pilot,11,0.06918238993710692
e8163b74-e31f-485e-af99-43240263de3b,anvil,correct_abstention,31,0.2108843537414966
e8163b74-e31f-485e-af99-43240263de3b,anvil,error_or_unresolved,13,0.08843537414965986
e8163b74-e31f-485e-af99-43240263de3b,anvil,measured_correctly,55,0.3741496598639456
e8163b74-e31f-485e-af99-43240263de3b,anvil,recovered_documentation,35,0.23809523809523808
e8163b74-e31f-485e-af99-43240263de3b,anvil,recovered_pilot,13,0.08843537414965986
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,correct_abstention,4,0.058823529411764705
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,measured_correctly,26,0.38235294117647056
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,recovered_documentation,17,0.25
e84088f8-6713-4e51-91fd-73569bfd89d7,notre-dame-crc,recovered_pilot,7,0.10294117647058823
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,correct_abstention,4,0.058823529411764705
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,measured_correctly,26,0.38235294117647056
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,recovered_documentation,17,0.25
ebffe8ba-5241-498a-a21d-d070ef48a03c,notre-dame-crc,recovered_pilot,7,0.10294117647058823
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,correct_abstention,4,0.058823529411764705
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,error_or_unresolved,12,0.17647058823529413
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,measured_correctly,26,0.38235294117647056
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,recovered_documentation,19,0.27941176470588236
ee52860f-c47d-4b3f-8027-acad28097c63,notre-dame-crc,recovered_pilot,7,0.10294117647058823
f869335d-73da-49f3-b339-08fe52b24aee,stampede3,correct_abstention,29,0.18238993710691823
f869335d-73da-49f3-b339-08fe52b24aee,stampede3,error_or_unresolved,15,0.09433962264150944
f869335d-73da-49f3-b339-08fe52b24aee,stampede3,measured_correctly,47,0.29559748427672955
f869335d-73da-49f3-b339-08fe52b24aee,stampede3,recovered_documentation,60,0.37735849056603776
f869335d-73da-49f3-b339-08fe52b24aee,stampede3,recovered_pilot,8,0.050314465408805034
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,correct_abstention,29,0.18238993710691823
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,error_or_unresolved,15,0.09433962264150944
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,measured_correctly,47,0.29559748427672955
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,recovered_documentation,60,0.37735849056603776
f932c82d-2a1c-424a-80be-091219c6eb9e,stampede3,recovered_pilot,8,0.050314465408805034
fad89ece-d1f5-45d9-8eae-7a79dca29fc9,anvil,correct_abstention,31,0.2108843537414966
fad89ece-d1f5-45d9-8eae-7a79dca29fc9,anvil,error_or_unresolved,15,0.10204081632653061
fad89ece-d1f5-45d9-8eae-7a79dca29fc9,anvil,measured_correctly,55,0.3741496598639456
fad89ece-d1f5-45d9-8eae-7a79dca29fc9,anvil,recovered_documentation,33,0.22448979591836735
fad89ece-d1f5-45d9-8eae-7a79dca29fc9,anvil,recovered_pilot,13,0.08843537414965986
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,correct_abstention,4,0.058823529411764705
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,error_or_unresolved,12,0.17647058823529413
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,measured_correctly,26,0.38235294117647056
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,recovered_documentation,21,0.3088235294117647
fd9ed71c-4472-47fe-bdf5-edf1cc30296c,notre-dame-crc,recovered_pilot,5,0.07352941176470588
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,correct_abstention,4,0.058823529411764705
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,error_or_unresolved,14,0.20588235294117646
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,measured_correctly,26,0.38235294117647056
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,recovered_documentation,17,0.25
fe9ed2f2-74c7-4d8d-aa80-61635534545e,notre-dame-crc,recovered_pilot,7,0.10294117647058823
